Valoper,Uptime,Total Slashes,Tombstoned,Blocks Active,Signed Blocks,Missed Blocks,Proposed Blocks,Delegators,Stake,Self Stake
storyvaloper1g6m5l6xa9zgx7sc0wdlxvaljj7smjztkfa9h8e,0,0,False,0,0,0,0,,,
storyvaloper126fna5fwx7pl4tjj6mcr8al0jv4c6j8ledtwpm,0,0,False,0,0,0,0,,,
storyvaloper12uty9x88l2z2c32n82trgqgtg8j7c5d3yg6txy,0,0,False,0,0,0,0,,,
storyvaloper1tx2recfx8d4gjtx6m2pj9k8reypehvk4csk58f,0,0,False,0,0,0,0,,,
storyvaloper1tvdpcqx989v4f74epnzegh2hhs0rcu2rxc4a3e,0,0,False,0,0,0,0,,,
storyvaloper1tj82fktpc0443s704qrk55h8gav6exdpxvnadc,0,0,False,0,0,0,0,,,
storyvaloper1tjnj658854xdly7fmyugu74rn0z2egtk5u7tp9,0,0,False,0,0,0,0,,,
storyvaloper1t4mukymxg55zj332auwax5cvtsw3umf4fcpwtf,0,0,False,0,0,0,0,,,
storyvaloper1vpq2kgthsrtt5k6t9tm8c2tjscfavkvu4ua3we,0,0,False,0,0,0,0,,,
storyvaloper1vn0jf54gmjzjcd7v24nrzhkffew9n3w9ph6jpj,0.0,1,False,28801,0,28801,0,,,
storyvaloper1v4ycl4wdrnyjt00vq30kaymhtw8jlkz2mfa247,0,0,False,0,0,0,0,,,
storyvaloper1vm2fcfvqtdg2zgqnu9ast0py3c4jldlkzr3g2x,0,0,False,0,0,0,0,,,
storyvaloper1d4lx5ljvp8xndlwe9qh9jmw9fy2adcxam897sk,0,0,False,0,0,0,0,,,
storyvaloper1d7pf95xsmmfkj5394xp64rqyvpvvq04lh430ef,0,0,False,0,0,0,0,,,
storyvaloper1dlup3uq885re8nc6fkz7gjvc785ytwamnr5xj2,0,0,False,0,0,0,0,,,
storyvaloper1w8vu87sxe0qyj0k9t8cs87wj7kuesdg8sl9lgg,0,0,False,0,0,0,0,,,
storyvaloper1wsnr4kyvtqg0rx0zq0e7nqm5uvslm0xeu2n7at,0,0,False,0,0,0,0,,,
storyvaloper1w5tamlm6g7nffl8sv7w7f36rjzh73hddyfzc05,0,0,False,0,0,0,0,,,
storyvaloper1w6qge5ak452c350hcw2f3wlxy49wl76m0m3rk4,0,0,False,0,0,0,0,,,
storyvaloper108khechznv48cx5v39vwg4dms8rj4ggmsxexuw,0,0,False,0,0,0,0,,,
storyvaloper10vqk0jalegv4h5d5lzytgypk9y9uds8s7e7lcz,0,0,False,0,0,0,0,,,
storyvaloper103hfd4e9zpha9lw4uupxh5nh0tpukms4vz0vgk,0,0,False,0,0,0,0,,,
storyvaloper10ufarhygv32w3w6xtewuyv7r6rgpcj7z9qvsnk,0,0,False,0,0,0,0,,,
storyvaloper1s9z9j9tfpfqz2y8mzvx8pquykjtnfvh3peatnz,0,0,False,0,0,0,0,,,
storyvaloper1swrq6er5drk2m334ppmzw055j0thfnzjt0kyrm,0,0,False,0,0,0,0,,,
storyvaloper1smvgxfy0d3rs983e68lkh8p6l63rpu22hhxstk,0,0,False,0,0,0,0,,,
storyvaloper13qkpyjl7esms4fv385tskrz2p3p3mfkgn6rf9y,0,0,False,0,0,0,0,,,
storyvaloper13tpy29jt6jdsaf5fkw3v2cg23gnhlevw5suw5v,0,0,False,0,0,0,0,,,
storyvaloper13ntleejt5wnddmkxfq3fx6435qgqtun52dska5,0,0,False,0,0,0,0,,,
storyvaloper13hz2y63qdq6axc53xk80rf4mh70c6kqakn47en,0,0,False,0,0,0,0,,,
storyvaloper1jpw4aq866gw7ca7x8egxqrvgnt6k9w5ry7flsm,0,0,False,0,0,0,0,,,
storyvaloper1jxpdlaq0zhxqzm46zthcncmqs0daa4szjn937f,0,0,False,0,0,0,0,,,
storyvaloper1junnyfq3esakrm9kaee7y05c5wclm8p8k2w30g,0,0,False,0,0,0,0,,,
storyvaloper1nwl6e29zu6mtwpspfk5qk4yh4sqhj5l8q5y7z9,0,0,False,0,0,0,0,,,
storyvaloper1579n7l8yn9dfnjgr5y44xjgad243eeaqgsah73,0,0,False,0,0,0,0,,,
storyvaloper1k9cghzf9dqj554mvecc62eh3evpcrpjhfxkgrr,0,0,False,0,0,0,0,,,
storyvaloper1k3j4y4hupa0rye54a38v8a2jywj3c4ndwwjwrq,0,0,False,0,0,0,0,,,
storyvaloper1khplw0txwqgj26flk042wuyl3t9c0eg67u9p3h,0,0,False,0,0,0,0,,,
storyvaloper1hcrav0lnmgpa85cad3x90a07lewmmxzz5q7qmh,0,0,False,0,0,0,0,,,
storyvaloper1heu4hn5zghr6se9gcnwgk49ha2x24shkkga8wn,0,0,False,0,0,0,0,,,
storyvaloper1ha807l096rz5wp5qew9a6qsgr4zkc9qlws4cdk,0,0,False,0,0,0,0,,,
storyvaloper1cr5plkjktwgh9ef6s65gtm2nkd0juwfps2r4w7,0,0,False,0,0,0,0,,,
storyvaloper1cumupdxcpcgfed9qt0jt2dx269krz8uqkw4r26,0,0,False,0,0,0,0,,,
storyvaloper1cl2f74edr5h8unach4x3uz3uxp9ghe8yz2ntn5,0,0,False,0,0,0,0,,,
storyvaloper1expgjrkdzs97crjz8k5698uh69xxps9nrwxvaa,0,0,False,0,0,0,0,,,
storyvaloper1eg56qkmnrpq9l4c6hh3x830lqu057dw8c8d5q9,0,0,False,0,0,0,0,,,
storyvaloper1evq5eqnghrn8gqfwv03rxhf4pzwjzjzjc8csf5,0,0,False,0,0,0,0,,,
storyvaloper1605zknfhq3craex9ev449ftujlcra2ffdswd4r,0,0,False,0,0,0,0,,,
storyvaloper16sq6yyxwv0jhqd5nmp2uldmwm7ffplg2kp6twr,0,0,False,0,0,0,0,,,
storyvaloper16ny3uvk4f5etz96euf3nfan69uleped6v2w8x8,0,0,False,0,0,0,0,,,
storyvaloper1mz85a7l2dnehfwsmxckqmy3c8hvhtghjtv6nnl,0,0,False,0,0,0,0,,,
storyvaloper1mtwva8fz7wyevwcchpjwzc0m8fszpvy9f6la7g,0,0,False,0,0,0,0,,,
storyvaloper1mwgwgn6x5waumhg4tgnuhkezhamnaq4385mrgv,0.0,1,False,28801,0,28801,0,,,
storyvaloper1m3mlf7z5z9ukup5trphfyeyxpds4pw9lu9j2a2,0,0,False,0,0,0,0,,,
storyvaloper1mcv454heahnkx3uj6l524fn8dgfzhc8ndtl29y,0,0,False,0,0,0,0,,,
storyvaloper1mu0ndxqxgang5w7zcw7uc994839xm7sl6zs7u8,0,0,False,0,0,0,0,,,
storyvaloper1ml96gdn6nte0sfr7e0zznfjq27fkr8579ls7n6,0,0,False,0,0,0,0,,,
storyvaloper1uzl4xkkh44jdrwsse8yapxazjvdmdfmpf93prq,0,0,False,0,0,0,0,,,
storyvaloper1ure4qf4a6yzmvxlhrze04saz6qh5qz90jqaf8e,0,0,False,0,0,0,0,,,
storyvaloper1ugffv622q6zlcnjtsw23js5jrjlsadesrn6ev2,0,0,False,0,0,0,0,,,
storyvaloper1ujgese53javjljuamf5jm5nngqg3rm4kwl45ly,0,0,False,0,0,0,0,,,
storyvaloper1a2khawzy374cm42tfn6v7uglplxkkld6hzpkpv,0.0,1,False,28801,0,28801,0,,,
storyvaloper1a3wn6pxremaxpfsm0rl5y49c5270vt0acterar,0,0,False,0,0,0,0,,,
storyvaloper1aheecl0s3587u9kgrsws92kcx2xw5zz9tv6egd,0,0,False,0,0,0,0,,,
storyvaloper1l2g6kkh83044kcc60kp5xlscg4ngl8p0jw5cmf,0,0,False,0,0,0,0,,,
storyvaloper1l3snyq8022mkngm7tpcsv5lzvnzxcqegmmhn4m,0,0,False,0,0,0,0,,,
storyvaloper1lh880nh3ws3tlxs9njrfer6rlt9h3npqy4qusr,0,0,False,0,0,0,0,,,
storyvaloper1luezlhyfn4jxrjugmsexj6wztlszegmzgytmdk,0,0,False,0,0,0,0,,,
